Nepali_Text,binary_label
रोड बन्दै चा ४-६ बर्सा आझै लाग्ला तेती मात्र हो,0
क्या हुवा भाइ,0
"कुन ठाउ हो सौराहा इन्डिया कि सौराहा नेपाल ,😂😂",0
"यो नेपाल हो, सामान्य रुपमा लिन सक्नुपर्छ नेपालीले।",0
स्याबास अझै बन जङ्गल आगो लगाउदै हिड नेफोली हो ।,0
दाङ मा येस्तो धुलो एक्सए नि धुलो खायेर पेट वारिन्क्सा खाना खानु पर्दिन आउ येतै 😊,0
यो पक्कै ईन्दियाको साजिस हुन पर्छ ! आणविक हमला बन्द गर !ब्याक अफ इन्डिया 😂😂😂😂,0
१ हजार रुपिया १ वोटे ५ हजार रुपिया फुल फेमिली वोटे मेयर शर्वण यादव जिन्दाबाद 😂😂,0
"बेइजट्ट नै वैसक्यो ता हाउ 
आबा ता काम क्सिट्टो क्सिटु गरेर बनाउनु नि😂",0
हाम्रो मिर्चिया फेमस 🥱🤣🤣,0
राम्रो मिर्चैया 😅,0
बगरफाँट को तल्लो बाटो नि येस्तै एक्सडब्लू रुतु बीईपीएस,0
बिशाल श्रेष्ठ प्राउड हुने हैन ता दाजु,0
बाइक राइडर रुपेश शाह,0
सुदीप साह फिलिङ प्राउड?😆,0
त्यो बाइक वाला टीडब्लू मै थे🧐,0
यत्रतत्र सर्वत्र धुलाम्मे 😁,0
माह अमेरिका बस्नी लाई बल,0
"गर्मी धुलो धुवा, बरु नर्ग मै यो भन्दा बडी सुबिदा हुन्क्सा होलाआ. जे नेपाल 🇳🇵",0
रघुबीर महासेठ गाइज कमेन्ट हेरे,0
६०००० हजार आउट गाडी को कर नेता को खल्ती मा।,0
सरकार काे ध्यान कुर्सी मा छ,0
